card_id,bank_scope_id,content_type,level_band,profession,quality_band,overall_score,difficulty_0_100,show_stage,source_rel
card.grammar.doctor.etta-lauseen-tiivistaminen-substantiiviksi-riskinarvio-oirekuvan-paheneminen-tukee-arviota-hoitolinjan-tarkistamisen-tarpeesta.-the-worsening-of-the-symptom-picture-supports-the-as.93b325,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.etta-lauseen-tiivistaminen-substantiiviksi-vastaanotto-oirekuvan-paheneminen-tukee-arviota-hoitolinjan-tarkistamisen-tarpeesta.-loydos-suhteutetaan-potilaan-kokonaistilanteeseen.-t.791efa,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.evidentiaalinen-ilmaus-loydos-sopii-yhteen-epikriisissa-ultraaaniloydos-sopii-yhteen-kliinisen-sappirakko-oireilun-kanssa.-jatkohoidon-kannalta-olennaiset-rajaukset-merkitaan-selke.12749a,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.evidentiaalinen-ilmaus-loydos-sopii-yhteen-lahetteessa-ultraaaniloydos-sopii-yhteen-kliinisen-sappirakko-oireilun-kanssa.-samalla-kuvataan-mitka-loydokset-puoltavat-kiireellisempaa.c2d119,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.evidentiaalinen-ilmaus-loydos-sopii-yhteen-paivystysarviossa-ultraaaniloydos-sopii-yhteen-kliinisen-sappirakko-oireilun-kanssa.-paatos-kirjataan-niin-etta-sen-peruste-on-myohemmin-.425101,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.evidentiaalinen-ilmaus-loydos-sopii-yhteen-vastaanottotilanteessa-ultraaaniloydos-sopii-yhteen-kliinisen-sappirakko-oireilun-kanssa.-the-ultrasound-finding-is-consistent-with-the-c.d3c5f3,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiiviketju-asiakirjatyylissa-epikriisissa-potilaan-toimintakyvyn-laskun-taustatekijoita-arvioidaan-moniammatillisessa-jatkoselvittelyssa.-jatkohoitopaikalle-kirjataan-myos-mihi.2db8ec,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiiviketju-asiakirjatyylissa-erikoissairaanhoidon-lahetteessa-potilaan-toimintakyvyn-laskun-taustatekijoita-arvioidaan-moniammatillisessa-jatkoselvittelyssa.-tama-muotoilu-autt.6435c5,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiiviketju-asiakirjatyylissa-potilaalle-annettavassa-ohjeessa-potilaan-toimintakyvyn-laskun-taustatekijoita-arvioidaan-moniammatillisessa-jatkoselvittelyssa.-potilaalle-annetaa.136bf0,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiiviketju-asiakirjatyylissa-vastaanottokirjauksessa-potilaan-toimintakyvyn-laskun-taustatekijoita-arvioidaan-moniammatillisessa-jatkoselvittelyssa.-the-background-factors-behi.434fb0,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiivimaarite-asiakirjatyylissa-epikriisi-potilaan-toimintakyvyn-heikkenemisen-syy-selvitetaan-jatkotutkimuksissa.-potilaan-suostumus-varmistetaan-ennen-suunnitelman-toteuttamis.a17ca6,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiivimaarite-asiakirjatyylissa-kontrollikaynti-potilaan-toimintakyvyn-heikkenemisen-syy-selvitetaan-jatkotutkimuksissa.-potilaan-suostumus-varmistetaan-ennen-suunnitelman-toteu.91ae0a,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiivimaarite-asiakirjatyylissa-kontrollikaynti-potilaan-toimintakyvyn-heikkenemisen-syy-selvitetaan-jatkotutkimuksissa.-the-cause-of-the-patient-s-decline-in-functional-capacit.81a133,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.genetiivimaarite-asiakirjatyylissa-kotiutusohje-potilaan-toimintakyvyn-heikkenemisen-syy-selvitetaan-jatkotutkimuksissa.-potilaan-suostumus-varmistetaan-ennen-suunnitelman-toteutta.225e26,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.haava-ei-ole-adjektiivi-haava-ei-ole-syva.-the-wound-is-not-deep.774531,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haava-nayttaa-adjektiivilta-haava-nayttaa-hyvalta.-the-wound-looks-good.284baa,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haava-nayttaa-lta-lta-haava-nayttaa-siistilta.-meaning-describe-the-patient-s-condition-simply-and-calmly.884745,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haava-on-paikassa-haava-on-kadessa.-the-wound-is-on-the-hand.daaca8,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haluan-perusmuoto-haluan-tutkia-vatsan.-meaning-the-doctor-says-they-want-to-examine-the-stomach.de8d65,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haluatko-perusmuoto-haluatko-keskustella-laakkeesta-meaning-the-doctor-asks-whether-the-patient-wants-to-discuss-the-medicine.9ed94d,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haluatko-substantiivi-haluatko-sairauslomatodistuksen-meaning-ask-permission-or-offer-a-simple-choice.3e995e,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.haluatteko-objektin-mukaan-haluatteko-omaisen-mukaan-meaning-asking-permission-or-offering-a-choice.16ef79,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,30,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hanen-substantiivi-hanen-vointinsa-on-parempi.-meaning-write-a-simple-note-in-the-patient-record.26aea4,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.helpottaako-oire-missa-helpottaako-kipu-levossa-meaning-ask-clearly-about-a-symptom.466b1b,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hengita-adverbi-hengita-normaalisti.-meaning-give-a-simple-instruction-during-the-examination.0fc6f7,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hengita-adverbi-hengita-rauhallisesti.-please-breathe-calmly.5e569c,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hengitys-on-adjektiivi-hengitys-on-hyva.-your-breathing-is-good.0d6e87,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hoidamme-partitiivi-milla-hoidamme-kipua-laakkeella.-meaning-explain-a-test-a-result-or-the-next-step.1c2ff9,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.hoitaja-on-paikassa-hoitaja-on-laboratoriossa.-the-nurse-is-in-the-laboratory.354930,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.huone-on-adjektiivi-huone-on-hiljainen.-the-room-is-quiet.1e878e,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.iho-on-adjektiivi-iho-on-lammin.-meaning-describe-the-patient-s-condition-simply-and-calmly.26dd35,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.iholla-on-iholla-on-punainen-laiska.-meaning-talk-about-place-or-body-location-with-local-cases.ff301c,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.iholla-on-loydos-iholla-on-punoitusta.-there-is-redness-on-the-skin.615a42,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.ihottuma-on-paikassa-ihottuma-on-kasivarressa.-the-rash-is-on-the-arm.e6e50d,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.illatiivi-hoidon-kohdistumisessa-siirtya-seurantaan-ohjata-tutkimuksiin-akuutin-tilanteen-rauhoituttua-potilas-siirtyy-perusterveydenhuollon-seurantaan.-after-the-acute-situation-h.09e3f5,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.imetatko-imetatko-are-you-breastfeeding.fabbcf,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.inessiivi-jalassa-partitiivi-onko-jalassa-puutumista-meaning-understanding-or-asking-about-a-patient-symptom.8de6a0,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.inessiivi-silmassa-partitiivi-onko-silmassa-punoitusta-meaning-understanding-or-asking-about-a-patient-symptom.90bea9,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.inessiivi-vatsassa-partitiivi-onko-vatsassa-turvotusta-meaning-understanding-or-asking-about-a-patient-symptom.fd9ddd,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.inessiivi-virtsassa-partitiivi-onko-virtsassa-verta-meaning-understanding-or-asking-about-a-patient-symptom.fe2723,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.infinitiivirakenne-ennen-aloittamista-epikriisissa-ennen-kortisonihoidon-aloittamista-varmistetaan-ettei-infektiota-epailla-kliinisesti.-jatkohoitopaikalle-kirjataan-myos-mihin-muu.c3ef91,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-aloittamista-erikoissairaanhoidon-lahetteessa-ennen-kortisonihoidon-aloittamista-varmistetaan-ettei-infektiota-epailla-kliinisesti.-tama-muotoilu-auttaa-er.0373d1,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-aloittamista-potilaalle-annettavassa-ohjeessa-ennen-kortisonihoidon-aloittamista-varmistetaan-ettei-infektiota-epailla-kliinisesti.-potilaalle-annetaan-sam.d29313,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-aloittamista-vastaanottokirjauksessa-ennen-kortisonihoidon-aloittamista-varmistetaan-ettei-infektiota-epailla-kliinisesti.-before-starting-corticosteroid-t.312c0a,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-kuin-ennen-partitiivia-epikriisi-ennen-antibiootin-aloittamista-otetaan-veriviljelyt-mikali-se-ei-viivastyta-hoitoa.-paatos-perustellaan-potilaalle-rauhall.2a2ba0,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,80,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-kuin-ennen-partitiivia-kontrollikaynti-ennen-antibiootin-aloittamista-otetaan-veriviljelyt-mikali-se-ei-viivastyta-hoitoa.-paatos-perustellaan-potilaalle-r.098169,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,80,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-kuin-ennen-partitiivia-kotiutusohje-ennen-antibiootin-aloittamista-otetaan-veriviljelyt-mikali-se-ei-viivastyta-hoitoa.-before-starting-antibiotics-blood-c.c58319,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,80,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.infinitiivirakenne-ennen-kuin-ennen-partitiivia-kotiutusohje-ennen-antibiootin-aloittamista-otetaan-veriviljelyt-mikali-se-ei-viivastyta-hoitoa.-paatos-perustellaan-potilaalle-rauh.869a08,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,80,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.instruktiivi-tavan-ilmaisussa-vaiheittain-yksilollisesti-tarvittaessa-laakitysta-vahennetaan-vaiheittain-jotta-vieroitusoireita-ja-sairauden-aktivoitumista-voidaan-seurata-turvalli.a4781a,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.isa-on-paikassa-isa-on-huoneessa.-the-father-is-in-the-room.89221f,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.istu-mihin-istu-tutkimuspoydalle.-meaning-give-a-simple-instruction-during-the-examination.509da3,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.istu-paikkaan-istu-tahan-tuolille.-meaning-the-doctor-asks-the-patient-to-sit-on-the-chair.8e4c40,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.ja-lause-lepaa-ja-juo-vetta.-meaning-give-a-simple-examination-instruction.5e3da9,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.jaksatko-perusmuoto-jaksatko-syoda-normaalisti-meaning-ask-about-a-symptom.4b25cf,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.jalkeen-rakenne-tehtya-saatua-varmistettua-kotiutusohje-diagnoosin-varmistuttua-potilaalle-annetaan-kirjalliset-kotihoito-ohjeet.-tarvittaessa-hoitosuunnitelmaa-tarkennetaan-kontro.b409b6,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jalkeen-rakenne-tehtya-saatua-varmistettua-lausunto-diagnoosin-varmistuttua-potilaalle-annetaan-kirjalliset-kotihoito-ohjeet.-once-the-diagnosis-is-confirmed-the-patient-is-given-w.d2d2aa,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jalkeen-rakenne-tehtya-saatua-varmistettua-lausunto-diagnoosin-varmistuttua-potilaalle-annetaan-kirjalliset-kotihoito-ohjeet.-tarvittaessa-hoitosuunnitelmaa-tarkennetaan-kontrollis.832e77,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jalkeen-rakenne-tehtya-saatua-varmistettua-vastaanotto-diagnoosin-varmistuttua-potilaalle-annetaan-kirjalliset-kotihoito-ohjeet.-tarvittaessa-hoitosuunnitelmaa-tarkennetaan-kontrol.6df906,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jalkeen-substantiivi-ota-laake-ruoan-jalkeen.-meaning-the-doctor-says-to-take-the-medicine-after-food.3e549f,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.jalkeen-substantiivi-voit-syoda-tutkimuksen-jalkeen.-meaning-explain-a-test-result-plan-or-reason.4a2a77,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.jatka-objektia-jatka-samaa-laaketta.-meaning-the-doctor-says-to-continue-the-same-medicine.3928da,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,30,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.jatka-partitiivi-jatka-nykyista-laaketta.-meaning-give-a-clear-instruction-about-medicine.801177,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,26,8,professional/doctor/grammar/a1_a2.json
card.grammar.doctor.johon-rakenne-hoidon-kohteen-tarkentamisessa-potilaalla-on-pitkittynyt-unettomuus-johon-ensisijaisesti-suositellaan-laakkeettomia-hoitokeinoja.-the-patient-has-prolonged-insomnia-f.4a5ed9,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.joka-ja-mika-relatiivipronominien-erottaminen-potilaalla-on-uusi-sydamentahdistin-joka-toimii-normaalisti-mika-vahentaa-rytmihairioepailyn-todennakoisyytta.-the-patient-has-a-new-p.35e170,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.joko...tai-rakenne-vaihtoehtoisten-hoitolinjojen-esittamisessa-joko-laakitysta-tehostetaan-kontrollissa-tai-potilas-ohjataan-erikoissairaanhoitoon-jos-oireet-jatkuvat-ennallaan.-ei.c8e346,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jolla-rakenne-potilaan-ominaisuuden-tai-riskitekijan-ilmaisussa-potilaalla-jolla-on-munuaisten-vajaatoiminta-annostus-on-tarkistettava-ennen-laakkeen-aloittamista.-for-a-patient-wh.bcd22b,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jollei-rakenne-muodollisena-kielteisena-ehtona-jollei-haava-ala-parantua-odotetusti-potilas-ohjataan-haavapoliklinikan-arvioon.-if-the-wound-does-not-begin-to-heal-as-expected-the-.c0aa29,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jolloin-rakenne-ajallisen-seurauksen-kuvaamisessa-kontrolli-sovitaan-kahden-kuukauden-paahan-jolloin-arvioidaan-seka-oiretilanne-etta-laakityksen-siedettavyys.-a-follow-up-is-sched.8bca08,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jonka-jalkeen-rakenne-hoitopolun-vaiheistamisessa-ensin-tarkistetaan-laakelista-jonka-jalkeen-paatetaan-tarvitaanko-annosmuutosta-vai-seurantaa.-first-the-medication-list-is-review.7421ab,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jonka-vuoksi-rakenne-selittamassa-jatkotoimenpidetta-oirekuva-on-muuttunut-aiemmasta-jonka-vuoksi-erotusdiagnostista-arviota-laajennetaan.-the-symptom-pattern-has-changed-from-befo.6684d8,professional.doctor.grammar,grammar_card,C1_C2,doctor,coverage_topup,29,72,8,professional/doctor/grammar/c1_c2.json
card.grammar.doctor.jos-lause-jos-kipu-pahenee-soita-paivystykseen.-meaning-the-doctor-gives-an-instruction-if-pain-gets-worse.bc0796,professional.doctor.grammar,grammar_card,A1_A2,doctor,coverage_topup,29,18,8,professional/doctor/grammar/a1_a2.json
