content_type,profession,front,accepted_answers,count,source_paths,sample_ids
sentence_card,doctor,complete the missing part of the sentence.,"korkea veren glukoosipitoisuus eli hyperglykemia on kuitenkin niille kaikille yhteinen oire ja se aiheuttaa muun muassa runsasjanoisuutta (polydipsiaa), runsasta virtsaamistarvetta (polyuriaa), kehonpainon laskua ja väsymystä | väsymystä | väsymystä",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.korkea.veren.glukoosipitoisuus.eli.hyperglykemia.on.kuitenkin.ni.1058 || card.sentence.doctor.korkea.veren.glukoosipitoisuus.eli.hyperglykemia.on.kuitenkin.ni.10935 || card.sentence.doctor.korkea.veren.glukoosipitoisuus.eli.hyperglykemia.on.kuitenkin.ni.2002 || card.sentence.doctor.korkea.veren.glukoosipitoisuus.eli.hyperglykemia.on.kuitenkin.ni.2651 || card.sentence.doctor.korkea.veren.glukoosipitoisuus.eli.hyperglykemia.on.kuitenkin.ni.6275
sentence_card,doctor,complete the missing part of the sentence.,"tällöin puhutaan suvuittain kasautuvasta syöpäalttiudesta, joka on selvästi syöpäsyndroomaa yleisempi.[17] syövän perinnöllisyys voi johtua esimerkiksi siitä, että dna:n korjaukseen erikoistuneista geeneistä periytyvät suvussa virheelliset alleelit | alleelit | alleelit",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.talloin.puhutaan.suvuittain.kasautuvasta.syopaalttiudesta.joka.o.6236 || card.sentence.doctor.talloin.puhutaan.suvuittain.kasautuvasta.syopaalttiudesta.joka.o.9128 || card.sentence.doctor.talloin.puhutaan.suvuittain.kasautuvasta.syopaalttiudesta.joka.o.9133 || card.sentence.doctor.talloin.puhutaan.suvuittain.kasautuvasta.syopaalttiudesta.joka.o.9138 || card.sentence.doctor.talloin.puhutaan.suvuittain.kasautuvasta.syopaalttiudesta.joka.o.9143
sentence_card,doctor,complete the missing part of the sentence.,tulehduksen sivuvaikutuksena syntyy myös ympäröivien kudosten vaurioita.[15] immuunijärjestelmän toiminnan sivutuotteena syntyy joskus yhtä paljon kudosvaurioita kuin mitä patogeenit ehtivät aiheuttaa.[16] elimistön tuottama tulehdusvaste saattaa jopa tappaa potilaan.[17] | tappaa | tappaa,10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.tulehduksen.sivuvaikutuksena.syntyy.myos.ymparoivien.kudosten.va.0991 || card.sentence.doctor.tulehduksen.sivuvaikutuksena.syntyy.myos.ymparoivien.kudosten.va.2307 || card.sentence.doctor.tulehduksen.sivuvaikutuksena.syntyy.myos.ymparoivien.kudosten.va.5531 || card.sentence.doctor.tulehduksen.sivuvaikutuksena.syntyy.myos.ymparoivien.kudosten.va.5546 || card.sentence.doctor.tulehduksen.sivuvaikutuksena.syntyy.myos.ymparoivien.kudosten.va.5557
sentence_card,nurse,complete the missing part of the sentence.,"jos tälle koko potille laitetaan yläraja, joka on sata euroa, ja josta yksityinen terveydenhuollon tarjoaja haluaa saada sen oman pottinsa… laboratoriokokeista saa tietyn summan, mutta miten loppusumma jyvitetään, niin ymmärrän huolen tietyllä tavalla. | tavalla | tavalla",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/nurse/phrases/b1_b2.json,card.sentence.nurse.jos.talle.koko.potille.laitetaan.ylaraja.joka.on.sata.euroa.ja.j.0101 || card.sentence.nurse.jos.talle.koko.potille.laitetaan.ylaraja.joka.on.sata.euroa.ja.j.0674 || card.sentence.nurse.jos.talle.koko.potille.laitetaan.ylaraja.joka.on.sata.euroa.ja.j.3037 || card.sentence.nurse.jos.talle.koko.potille.laitetaan.ylaraja.joka.on.sata.euroa.ja.j.5639 || card.sentence.nurse.jos.talle.koko.potille.laitetaan.ylaraja.joka.on.sata.euroa.ja.j.5644
sentence_card,nurse,complete the missing part of the sentence.,"kirurgiaa opiskellaan paljolti ""mestarin kisällinä"" eli seuraamalla kokeneiden kirurgien leikkauksia ja tekemällä omaa leikkaustoimintaa kokeneemman valvonnassa, mutta myös laaja teoriaopetus on välttämätöntä. | välttämätöntä | välttämätöntä",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/nurse/phrases/b1_b2.json,card.sentence.nurse.kirurgiaa.opiskellaan.paljolti.mestarin.kisallina.eli.seuraamall.1152 || card.sentence.nurse.kirurgiaa.opiskellaan.paljolti.mestarin.kisallina.eli.seuraamall.1209 || card.sentence.nurse.kirurgiaa.opiskellaan.paljolti.mestarin.kisallina.eli.seuraamall.4830 || card.sentence.nurse.kirurgiaa.opiskellaan.paljolti.mestarin.kisallina.eli.seuraamall.4835 || card.sentence.nurse.kirurgiaa.opiskellaan.paljolti.mestarin.kisallina.eli.seuraamall.4843
sentence_card,practical_nurse,complete the missing part of the sentence.,"eri toimenpidetyyppeihin kuuluvat muun muassa revisio, dekompressio, resektio, ablaatio, replantaatio, avanneleikkaus (ohutsuoliavanne, mahalaukkuavanne), debulking-kirurgia ja fiksaatio. | fiksaatio | fiksaatio",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.eri.toimenpidetyyppeihin.kuuluvat.muun.muassa.revisio.dekompress.0290 || card.sentence.practical_nurse.eri.toimenpidetyyppeihin.kuuluvat.muun.muassa.revisio.dekompress.4413 || card.sentence.practical_nurse.eri.toimenpidetyyppeihin.kuuluvat.muun.muassa.revisio.dekompress.4418 || card.sentence.practical_nurse.eri.toimenpidetyyppeihin.kuuluvat.muun.muassa.revisio.dekompress.4423 || card.sentence.practical_nurse.eri.toimenpidetyyppeihin.kuuluvat.muun.muassa.revisio.dekompress.4428
sentence_card,practical_nurse,complete the missing part of the sentence.,"erityistä tyytymättömyyttä ammatinharjoittajien keskuudessa on herättänyt ainakin mehiläisessä, terveystalossa ja pihlajalinnassa viime vuosina käyttöön otetut palkkiomallit, joilla määritellään vakuutusyhtiöiden ja työterveyden potilaiden vastaanotoille vähimmäis- ja enimmäispalkkiot. | enimmäispalkkiot | enimmäispalkkiot",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.erityista.tyytymattomyytta.ammatinharjoittajien.keskuudessa.on.h.0062 || card.sentence.practical_nurse.erityista.tyytymattomyytta.ammatinharjoittajien.keskuudessa.on.h.0067 || card.sentence.practical_nurse.erityista.tyytymattomyytta.ammatinharjoittajien.keskuudessa.on.h.0698 || card.sentence.practical_nurse.erityista.tyytymattomyytta.ammatinharjoittajien.keskuudessa.on.h.6209 || card.sentence.practical_nurse.erityista.tyytymattomyytta.ammatinharjoittajien.keskuudessa.on.h.6222
sentence_card,practical_nurse,complete the missing part of the sentence.,"terveyskirjastossa neuvotaan valmistamaan tuoremehusta juoma, johon lisätään hieman ruokasuolaa: appelsiinimehua laimennetaan samalla määrällä vettä, ja litraan tätä juomaa sekoitetaan puoli teelusikallista ruokasuolaa. | ruokasuolaa | ruokasuolaa",10,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.terveyskirjastossa.neuvotaan.valmistamaan.tuoremehusta.juoma.joh.0112 || card.sentence.practical_nurse.terveyskirjastossa.neuvotaan.valmistamaan.tuoremehusta.juoma.joh.0122 || card.sentence.practical_nurse.terveyskirjastossa.neuvotaan.valmistamaan.tuoremehusta.juoma.joh.0527 || card.sentence.practical_nurse.terveyskirjastossa.neuvotaan.valmistamaan.tuoremehusta.juoma.joh.1161 || card.sentence.practical_nurse.terveyskirjastossa.neuvotaan.valmistamaan.tuoremehusta.juoma.joh.1340
sentence_card,doctor,complete the missing part of the sentence.,ihmisen verenkiertoon päätyvät bakteerit tai lipopolysakkaridin kaltaiset bakteeritoksiinit eli bakteerien tuottamat haitta-aineet aiheuttavat pieninä pitoisuuksina matala-asteisen tulehduksen ja suurina pitoisuuksina verenmyrkytyksen.[50] | pitoisuuksina | pitoisuuksina,9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.ihmisen.verenkiertoon.paatyvat.bakteerit.tai.lipopolysakkaridin..0394 || card.sentence.doctor.ihmisen.verenkiertoon.paatyvat.bakteerit.tai.lipopolysakkaridin..11028 || card.sentence.doctor.ihmisen.verenkiertoon.paatyvat.bakteerit.tai.lipopolysakkaridin..1752 || card.sentence.doctor.ihmisen.verenkiertoon.paatyvat.bakteerit.tai.lipopolysakkaridin..2020 || card.sentence.doctor.ihmisen.verenkiertoon.paatyvat.bakteerit.tai.lipopolysakkaridin..6445
sentence_card,doctor,complete the missing part of the sentence.,"malmin mukaan yhteys raskausdiabetekseen vaatii vielä lisää tutkimuksia, jotta syy-seuraussuhteet ja taustalla olevat biologiset mekanismit ymmärrettäsiin paremmin. | paremmin | paremmin",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.malmin.mukaan.yhteys.raskausdiabetekseen.vaatii.viela.lisaa.tutk.0222 || card.sentence.doctor.malmin.mukaan.yhteys.raskausdiabetekseen.vaatii.viela.lisaa.tutk.0581 || card.sentence.doctor.malmin.mukaan.yhteys.raskausdiabetekseen.vaatii.viela.lisaa.tutk.0779 || card.sentence.doctor.malmin.mukaan.yhteys.raskausdiabetekseen.vaatii.viela.lisaa.tutk.1048 || card.sentence.doctor.malmin.mukaan.yhteys.raskausdiabetekseen.vaatii.viela.lisaa.tutk.5264
sentence_card,doctor,complete the missing part of the sentence.,"niitä ovat tietokonetomografia (tt) eli tietokoneella tehtävä kerroskuvaus, magneettikuvaus, pet-tutkimus eli positroniemissiotomografia, ultraäänitutkimus eli kaikututkimus, tähystys eli endoskopia, mammografia ja isotooppitutkimus.lähde? | mammografia | mammografia",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.7152 || card.sentence.doctor.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.7157 || card.sentence.doctor.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.7162 || card.sentence.doctor.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.7167 || card.sentence.doctor.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.7178
sentence_card,doctor,complete the missing part of the sentence.,"tämä on länsimaissa vallitseva kehityssuunta, joka lisää lääkinnän ja lääketieteen toiminta-alaa yhteiskunnassa ja muuttaa terveyden edistämisen ja lääketieteelliset toimenpiteet ihmiselämän keskeiseksi asiaksi. | asiaksi | asiaksi",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.tama.on.lansimaissa.vallitseva.kehityssuunta.joka.lisaa.laakinna.10417 || card.sentence.doctor.tama.on.lansimaissa.vallitseva.kehityssuunta.joka.lisaa.laakinna.1854 || card.sentence.doctor.tama.on.lansimaissa.vallitseva.kehityssuunta.joka.lisaa.laakinna.3087 || card.sentence.doctor.tama.on.lansimaissa.vallitseva.kehityssuunta.joka.lisaa.laakinna.4087 || card.sentence.doctor.tama.on.lansimaissa.vallitseva.kehityssuunta.joka.lisaa.laakinna.5193
sentence_card,doctor,complete the missing part of the sentence.,"viime vuosikymmeninä tähystinkirurgia ja mini-invasiivinen kirurgia ovat vieneet tilaa perinteisiltä kirurgian muodoilta, joissa elimistön sisään mennään suurista viilloista ja toimenpiteet tehdään suorassa näköyhteydessä.[1] | suorassa | suorassa",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.viime.vuosikymmenina.tahystinkirurgia.ja.mini.invasiivinen.kirur.10910 || card.sentence.doctor.viime.vuosikymmenina.tahystinkirurgia.ja.mini.invasiivinen.kirur.7703 || card.sentence.doctor.viime.vuosikymmenina.tahystinkirurgia.ja.mini.invasiivinen.kirur.7963 || card.sentence.doctor.viime.vuosikymmenina.tahystinkirurgia.ja.mini.invasiivinen.kirur.7968 || card.sentence.doctor.viime.vuosikymmenina.tahystinkirurgia.ja.mini.invasiivinen.kirur.7973
sentence_card,nurse,complete the missing part of the sentence.,"latinaa ja yleissivistystä hankkivien lääkärien ja usein killoissa ja oppisopimuksilla harjoittelevien, joskus lukutaidottomienkin kirurgien välillä oli suuri ero | suuri | suuri",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/nurse/phrases/b1_b2.json,card.sentence.nurse.latinaa.ja.yleissivistysta.hankkivien.laakarien.ja.usein.killois.1604 || card.sentence.nurse.latinaa.ja.yleissivistysta.hankkivien.laakarien.ja.usein.killois.1612 || card.sentence.nurse.latinaa.ja.yleissivistysta.hankkivien.laakarien.ja.usein.killois.1620 || card.sentence.nurse.latinaa.ja.yleissivistysta.hankkivien.laakarien.ja.usein.killois.1625 || card.sentence.nurse.latinaa.ja.yleissivistysta.hankkivien.laakarien.ja.usein.killois.2312
sentence_card,nurse,complete the missing part of the sentence.,naispotilaita hoidetaan esimerkiksi sydänkohtauksen jälkeen miehiä harvemmin tukkeutuneita suonia avaavilla hoitotoimilla ja aivoinfarktin läpikäyneille naisille tehdään miehiä harvemmin liuotushoitoja | liuotushoitoja | liuotushoitoja,9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/nurse/phrases/b1_b2.json,card.sentence.nurse.naispotilaita.hoidetaan.esimerkiksi.sydankohtauksen.jalkeen.mieh.1962 || card.sentence.nurse.naispotilaita.hoidetaan.esimerkiksi.sydankohtauksen.jalkeen.mieh.1972 || card.sentence.nurse.naispotilaita.hoidetaan.esimerkiksi.sydankohtauksen.jalkeen.mieh.1977 || card.sentence.nurse.naispotilaita.hoidetaan.esimerkiksi.sydankohtauksen.jalkeen.mieh.1985 || card.sentence.nurse.naispotilaita.hoidetaan.esimerkiksi.sydankohtauksen.jalkeen.mieh.3254
sentence_card,nurse,complete the missing part of the sentence.,"niitä ovat tietokonetomografia (tt) eli tietokoneella tehtävä kerroskuvaus, magneettikuvaus, pet-tutkimus eli positroniemissiotomografia, ultraäänitutkimus eli kaikututkimus, tähystys eli endoskopia, mammografia ja isotooppitutkimus.lähde? | mammografia | mammografia",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/nurse/phrases/b1_b2.json,card.sentence.nurse.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.4591 || card.sentence.nurse.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.4596 || card.sentence.nurse.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.4601 || card.sentence.nurse.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.4606 || card.sentence.nurse.niita.ovat.tietokonetomografia.tt.eli.tietokoneella.tehtava.kerr.4617
sentence_card,practical_nurse,complete the missing part of the sentence.,"etenkin vatsan sisäisen rasvan suuri määrä aiheuttaa kyseisen tulehdusvasteen syntymistä.[71] etelä-kalifornian yliopiston tutkimuksessa on todettu, että jo parin kolmen päivän vesipaasto vahvistaa kehon immuunijärjestelmää taistelussa tulehduksia vastaan | vastaan | vastaan",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.etenkin.vatsan.sisaisen.rasvan.suuri.maara.aiheuttaa.kyseisen.tu.0147 || card.sentence.practical_nurse.etenkin.vatsan.sisaisen.rasvan.suuri.maara.aiheuttaa.kyseisen.tu.1125 || card.sentence.practical_nurse.etenkin.vatsan.sisaisen.rasvan.suuri.maara.aiheuttaa.kyseisen.tu.1493 || card.sentence.practical_nurse.etenkin.vatsan.sisaisen.rasvan.suuri.maara.aiheuttaa.kyseisen.tu.3132 || card.sentence.practical_nurse.etenkin.vatsan.sisaisen.rasvan.suuri.maara.aiheuttaa.kyseisen.tu.3706
sentence_card,practical_nurse,complete the missing part of the sentence.,"lapin hyvinvointialueen (lapha) tarkoituksena oli myös saada äiti pois tyttärensä vaikutuspiiristä, jotta voidaan selvittää äidin oma suhtautuminen lääkehoitoon. | lääkehoitoon | lääkehoitoon",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.lapin.hyvinvointialueen.lapha.tarkoituksena.oli.myos.saada.aiti..0077 || card.sentence.practical_nurse.lapin.hyvinvointialueen.lapha.tarkoituksena.oli.myos.saada.aiti..0657 || card.sentence.practical_nurse.lapin.hyvinvointialueen.lapha.tarkoituksena.oli.myos.saada.aiti..0766 || card.sentence.practical_nurse.lapin.hyvinvointialueen.lapha.tarkoituksena.oli.myos.saada.aiti..1498 || card.sentence.practical_nurse.lapin.hyvinvointialueen.lapha.tarkoituksena.oli.myos.saada.aiti..1661
sentence_card,practical_nurse,complete the missing part of the sentence.,metsähallitus seuraa nyt tautitilannetta aktiivisesti ja pyytää retkeilijöitä myös ilmoittamaan mahdollisesta vatsataudista luontoon.fi -palvelun palautesivulla | palautesivulla | palautesivulla,9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.metsahallitus.seuraa.nyt.tautitilannetta.aktiivisesti.ja.pyytaa..0385 || card.sentence.practical_nurse.metsahallitus.seuraa.nyt.tautitilannetta.aktiivisesti.ja.pyytaa..1151 || card.sentence.practical_nurse.metsahallitus.seuraa.nyt.tautitilannetta.aktiivisesti.ja.pyytaa..1444 || card.sentence.practical_nurse.metsahallitus.seuraa.nyt.tautitilannetta.aktiivisesti.ja.pyytaa..3055 || card.sentence.practical_nurse.metsahallitus.seuraa.nyt.tautitilannetta.aktiivisesti.ja.pyytaa..3063
sentence_card,practical_nurse,complete the missing part of the sentence.,"myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielenterveysongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28] | huomioon | huomioon",9,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.myos.tutkittavan.oma.raskaaksituloika.seka.23.vuotiaana.selvitet.0724 || card.sentence.practical_nurse.myos.tutkittavan.oma.raskaaksituloika.seka.23.vuotiaana.selvitet.3420 || card.sentence.practical_nurse.myos.tutkittavan.oma.raskaaksituloika.seka.23.vuotiaana.selvitet.4201 || card.sentence.practical_nurse.myos.tutkittavan.oma.raskaaksituloika.seka.23.vuotiaana.selvitet.4206 || card.sentence.practical_nurse.myos.tutkittavan.oma.raskaaksituloika.seka.23.vuotiaana.selvitet.4216
