id,profession,front,reasons,source,source_path
doctor_218,doctor,Suomen viidessä lääketieteellisessä tiedekunnassa koulutetaan sen verran lääkäreitä kuin täällä _____an tulevaisuudessa tarvittavan,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_222,doctor,"Malmin mukaan _____ raskausdiabetekseen vaatii vielä lisää tutkimuksia, jotta syy-seuraussuhteet ja taustalla olevat biologiset mekanismit ymmärrettäsiin paremmin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_223,doctor,"Malmin mukaan _____ raskausdiabetekseen vaatii vielä lisää tutkimuksia, jotta syy-seuraussuhteet ja taustalla olevat biologiset mekanismit ymmärrettäsiin paremmin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_227,doctor,"On kuitenkin havaittu, että täsmälleen sama oireisto saattaa johtaa miespotilaiden kohdalla naispotilaita useammin oikeaan _____in",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_228,doctor,"On kuitenkin havaittu, että täsmälleen sama oireisto saattaa johtaa miespotilaiden kohdalla naispotilaita useammin oikeaan _____in",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_232,doctor,Jarullinin mielestä potilaan voi _____ myös chatissa.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_233,doctor,Jarullinin mielestä potilaan voi _____ myös chatissa.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_237,doctor,Tietyissä tilanteissa kirurgiset toimenpiteet ovat ainoa _____ hoito ja leikkaus ei käytännössä ole vältettävissä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_238,doctor,Tietyissä tilanteissa kirurgiset toimenpiteet ovat ainoa _____ hoito ja leikkaus ei käytännössä ole vältettävissä,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_242,doctor,Miehet saavat samoilla sydänoireilla oikean diagnoosin kolme kertaa _____mmin kuin naiset,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_243,doctor,Miehet saavat samoilla sydänoireilla oikean diagnoosin kolme kertaa _____mmin kuin naiset,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_247,doctor,"Pihlajalinnan lääketieteellinen johtaja Sari Riihijärvi kirjoittaa sähköpostitse, että heille on _____ä olla mukana parantamassa hoitoon pääsyä.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_248,doctor,"Pihlajalinnan lääketieteellinen johtaja Sari Riihijärvi kirjoittaa sähköpostitse, että heille on _____ä olla mukana parantamassa hoitoon pääsyä.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_252,doctor,"Hoidon riskejä ovat myös hoitovirheet, esimerkiksi _____välineiden jääminen potilaan sisään",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_253,doctor,"Hoidon riskejä ovat myös hoitovirheet, esimerkiksi _____välineiden jääminen potilaan sisään",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_257,doctor,"Tämän rinnalla voi _____ myös lääkekuuri, jos lääkäri niin arvioi.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_258,doctor,"Tämän rinnalla voi _____ myös lääkekuuri, jos lääkäri niin arvioi.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_262,doctor,"Tällainen diagnostiikka_____ ei ollut kuitenkaan Suomessa juurikaan aiemmin käytössä, nykyään se tosin lienee huomattavasti lisääntynyt",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_263,doctor,"Tällainen diagnostiikka_____ ei ollut kuitenkaan Suomessa juurikaan aiemmin käytössä, nykyään se tosin lienee huomattavasti lisääntynyt",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_267,doctor,"Immuunihoitoja käytetään useiden _____laisten syöpien hoidossa, joiden joukossa ovat muun muassa keuhkosyöpä, virtsarakon syöpä, rintasyöpä, melanooma, gynekologiset syövät ja munuaissyöpä.lähde?",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_268,doctor,"Immuunihoitoja käytetään useiden _____laisten syöpien hoidossa, joiden joukossa ovat muun muassa keuhkosyöpä, virtsarakon syöpä, rintasyöpä, melanooma, gynekologiset syövät ja munuaissyöpä.lähde?",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_272,doctor,"Kyseinen termi otettiin käyttöön vuonna 1992, jolloin Evidence-Based Medicine Working Group -niminen asiantuntijaryhmä suositteli, että lääkäreiden koulutuksen ja hoitovalintojen pitäisi _____ tieteelliseen tutkimusnäyttöön sen sijaan, että lääkärit luottaisivat vain omaan intuitioonsa, päättelyynsä tai kliiniseen kokemukseensa",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_273,doctor,"Kyseinen termi otettiin käyttöön vuonna 1992, jolloin Evidence-Based Medicine Working Group -niminen asiantuntijaryhmä suositteli, että lääkäreiden koulutuksen ja hoitovalintojen pitäisi _____ tieteelliseen tutkimusnäyttöön sen sijaan, että lääkärit luottaisivat vain omaan intuitioonsa, päättelyynsä tai kliiniseen kokemukseensa",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_277,doctor,"Jos tälle koko potille laitetaan yläraja, joka on sata euroa, ja josta _____ terveydenhuollon tarjoaja haluaa saada sen oman pottinsa… laboratoriokokeista saa tietyn summan, mutta miten loppusumma jyvitetään, niin ymmärrän huolen tietyllä tavalla.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_278,doctor,"Jos tälle koko potille laitetaan yläraja, joka on sata euroa, ja josta _____ terveydenhuollon tarjoaja haluaa saada sen oman pottinsa… laboratoriokokeista saa tietyn summan, mutta miten loppusumma jyvitetään, niin ymmärrän huolen tietyllä tavalla.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_285,doctor,"1700-luvulla kirurgian ja _____tieteen oppialat alkoivat yhdistyä, kun kirurgian harjoittaminen siirtyi välskäreiltä lääkäreiden hoitoon",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_286,doctor,"1700-luvulla kirurgian ja _____tieteen oppialat alkoivat yhdistyä, kun kirurgian harjoittaminen siirtyi välskäreiltä lääkäreiden hoitoon",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_290,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielen_____ongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_291,doctor,"Myös tutkittavan oma raskaaksituloikä sekä 23-vuotiaana selvitetty koulutustaso, ammattiasema, aikuisiän mielen_____ongelmat ja päihteiden käyttö otettiin huomioon tuloksessa.[28]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_295,doctor,Asetuksen mukaan lääkärin _____ tutkia potilas tai muutoin varmistua lääkehoidon tarpeesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_296,doctor,Asetuksen mukaan lääkärin _____ tutkia potilas tai muutoin varmistua lääkehoidon tarpeesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_300,doctor,Syöpädiagnoosi oli vaikea _____ vastaan.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_301,doctor,Syöpädiagnoosi oli vaikea _____ vastaan.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_305,doctor,Tutkimuksen aineisto perustuu vanhemmille tehtyyn kyselyyn nuorten adhd-oireista sekä kaksikymmentä vuotta kestäneeseen rekisteriseur_____n nuorten myöhemmistä psykiatrisista diagnooseista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_306,doctor,Tutkimuksen aineisto perustuu vanhemmille tehtyyn kyselyyn nuorten adhd-oireista sekä kaksikymmentä vuotta kestäneeseen rekisteriseur_____n nuorten myöhemmistä psykiatrisista diagnooseista.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_310,doctor,Diagnoosi _____ oireiden perusteella tehtyä päätelmää niitä aiheuttavasta sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_311,doctor,Diagnoosi _____ oireiden perusteella tehtyä päätelmää niitä aiheuttavasta sairaudesta,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_315,doctor,Tulehdus voi johtua lisäksi allergeeneista tai _____lle vahingollisista aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_316,doctor,Tulehdus voi johtua lisäksi allergeeneista tai _____lle vahingollisista aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_320,doctor,Metsähallitus seuraa nyt tauti_____tta aktiivisesti ja pyytää retkeilijöitä myös ilmoittamaan mahdollisesta vatsataudista luontoon.fi -palvelun palautesivulla,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_321,doctor,Metsähallitus seuraa nyt tauti_____tta aktiivisesti ja pyytää retkeilijöitä myös ilmoittamaan mahdollisesta vatsataudista luontoon.fi -palvelun palautesivulla,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_325,doctor,"Vierasesineinfektioita voi _____ lääkinnällisiin laitteisiin, joihin kuuluvat esim",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_326,doctor,"Vierasesineinfektioita voi _____ lääkinnällisiin laitteisiin, joihin kuuluvat esim",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_333,doctor,"Diabetes lisää esimerkiksi infektioalttiutta[2] ja verisuonivaurioita, mikä johtaa esimerkiksi valtimokovettumataudin ja muiden sydän- ja verisuoni_____en sekä impotenssin riskin lisääntymiseen.[2] Diabetes saattaa aiheuttaa myös Alzheimerin tautia ja muita dementia_____a[9].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_334,doctor,"Diabetes lisää esimerkiksi infektioalttiutta[2] ja verisuonivaurioita, mikä johtaa esimerkiksi valtimokovettumataudin ja muiden sydän- ja verisuoni_____en sekä impotenssin riskin lisääntymiseen.[2] Diabetes saattaa aiheuttaa myös Alzheimerin tautia ja muita dementia_____a[9].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_338,doctor,Ravitsemusterapeutti Reijo Laatikaisen mukaan tulehduksesta kertovaa _____a CRP-arvoa voi pienentää ruokavaliomuutoksin jopa kolmanneksella,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_339,doctor,Ravitsemusterapeutti Reijo Laatikaisen mukaan tulehduksesta kertovaa _____a CRP-arvoa voi pienentää ruokavaliomuutoksin jopa kolmanneksella,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_343,doctor,"Kuten Terveystalo, myös yrittäjänä toimiva ammatinharjoittaja on joutunut viime aikoina kohtaamaan muuttuneen markkinatilanteen ja kustannuspaineen, Terveystalon viestinnästä _____an.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_344,doctor,"Kuten Terveystalo, myös yrittäjänä toimiva ammatinharjoittaja on joutunut viime aikoina kohtaamaan muuttuneen markkinatilanteen ja kustannuspaineen, Terveystalon viestinnästä _____an.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_348,doctor,Tästä syystä vastaanotot eivät ole kovin houkuttelevia keikkoja _____na toimiville lääkäreille.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_349,doctor,Tästä syystä vastaanotot eivät ole kovin houkuttelevia keikkoja _____na toimiville lääkäreille.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_353,doctor,"Yle aamussa vieraillut Kelan asiantuntijalääkäri Pia Pajunen kuitenkin huomauttaa, että _____ on elintapasairaus, jota pitäisi hoitaa pitkäaikaisella elintapamuutoksella",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_354,doctor,"Yle aamussa vieraillut Kelan asiantuntijalääkäri Pia Pajunen kuitenkin huomauttaa, että _____ on elintapasairaus, jota pitäisi hoitaa pitkäaikaisella elintapamuutoksella",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_358,doctor,Lääkärin chattivastaanotto kesti reilut viisi _____a,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_359,doctor,Lääkärin chattivastaanotto kesti reilut viisi _____a,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_369,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle _____lle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_370,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle _____lle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_374,doctor,"Pietiläisen mukaan markkinarakoa on, koska esimerkiksi terveyskeskuksista lääkkeiden saaminen voi _____ vaikeampaa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_375,doctor,"Pietiläisen mukaan markkinarakoa on, koska esimerkiksi terveyskeskuksista lääkkeiden saaminen voi _____ vaikeampaa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
